"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepth","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferCd","LocalAquiferName","SiteType","AquiferType","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","WlWellPurposeNotes","LithDataProvider","ConstDataProvider","Link"
"CODWR","4","Colorado Division of Water Resources","WS-47","38.661844","-107.70638","NAD83","GPS","10 m","6870.1","1","Feet","NAVD88","USGS NED 10-meter DEM","1m","138","1","Feet","N300COPLTS","Colorado Plateaus aquifers","US","United States of America","08","Colorado","085","Montrose County","JM","Morrison Aquifer","WELL","CONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Wires, current irrigation well","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/4"
"CODWR","51","Colorado Division of Water Resources","WS-27","38.934685","-107.767146","NAD83","GPS","10 m","7685.4","1","Feet","NAVD88","USGS NED 10-meter DEM","1m","310","1","Feet","N300COPLTS","Colorado Plateaus aquifers","US","United States of America","08","Colorado","029","Delta County","KMV","Mesa Verde Aquifer","WELL","CONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","PVC, no pump, no cables, no lock","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/51"
"CODWR","1","Colorado Division of Water Resources","WS-25","37.159257","-107.314668","NAD83","GPS","10 m","6551.6","1","Feet","NAVD88","USGS NED 10-meter DEM","1m","47","1","Feet","N300COPLTS","Colorado Plateaus aquifers","US","United States of America","08","Colorado","007","Archuleta County","KFL","Fruitland Aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","1","Dedicated Monitoring/Observation","Metal pipe, stucture around, no wires or pump, no lock","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/1"
"CODWR","53","Colorado Division of Water Resources","WS-29","38.908077","-107.741736","NAD83","GPS","10 m","8316.3","1","Feet","NAVD88","USGS NED 10-meter DEM","1m","810","1","Feet","N300COPLTS","Colorado Plateaus aquifers","US","United States of America","08","Colorado","029","Delta County","KMV","Mesa Verde Aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","PVC, no pump, no cables, no lock","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/53"
"CODWR","44","Colorado Division of Water Resources","WS-34","39.490659","-107.865701","NAD83","GPS","10 m","5347.4","1","Feet","NAVD88","USGS NED 10-meter DEM","1m","137","1","Feet","N300COPLTS","Colorado Plateaus aquifers","US","United States of America","08","Colorado","045","Garfield County","TW","Wasatch Aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Pump onsite","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/44"
"CODWR","46","Colorado Division of Water Resources","WS-36","39.459061","-107.648422","NAD83","GPS","10 m","6123","1","Feet","NAVD88","USGS NED 10-meter DEM","1m","277","1","Feet","N300COPLTS","Colorado Plateaus aquifers","US","United States of America","08","Colorado","045","Garfield County","TW","Wasatch Aquifer","WELL","CONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","Metal pipe, no wires, no pump, no info on lock","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/46"
"USGS","365958105403001","U.S. Geological Survey","CB00107433DAA 01N.74W.33.422","37.0012696740436","-105.664985114203","NAD83","Interpolated from map","Accurate to +/- 5 seconds","7500","1","Feet","NGVD29","Altimeter","+/- 2 ft","230","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","023","Costilla County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=365958105403001&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","370120105351501","U.S. Geological Survey","CB00107320DCC","37.0258531623504","-105.582566952415","NAD83","Interpolated from map","Accurate to +/- 5 seconds","7628","1","Feet","NGVD29","Altimeter","+/- 2 ft","320","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","023","Costilla County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=370120105351501&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","370130105442501","U.S. Geological Survey","CB00107524CCA","37.0272124779345","-105.734375931128","NAD83","Interpolated from map","Accurate to +/- 5 seconds","7576","1","Feet","NGVD29","Altimeter","+/- 1 ft","310","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","023","Costilla County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=370130105442501&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","370225105393501","U.S. Geological Survey","CB00107415DBD","37.0376853167327","-105.651179774137","NAD83","Interpolated from map","Accurate to +/- 5 seconds","7528","1","Feet","NGVD29","Altimeter","+/- 2 ft","260","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","023","Costilla County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=370225105393501&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","370600105402901","U.S. Geological Survey","CB00207427CBB","37.1045718822275","-105.664875485275","NAD83","Interpolated from map","Accurate to +/- 5 seconds","7639","1","Feet","NGVD29","Interpolated from topographic map","+/- 10 ft","365","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","023","Costilla County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=370600105402901&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","370640105455501","U.S. Geological Survey","NA03301110DDC  RG88","37.111126153506","-105.765849992344","NAD83","Interpolated from map","Accurate to +/- 5 seconds","7440","1","Feet","NGVD29","Interpolated from topographic map","+/- 5. ft","1333","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","021","Conejos County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=370640105455501&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","370728105223001","U.S. Geological Survey","CB00207119ACC","37.1234624977014","-105.385149173395","NAD83","Interpolated from map","Accurate to +/- 5 seconds","8224","1","Feet","NGVD29","Altimeter","+/- 2 ft","16","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","023","Costilla County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=370728105223001&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","370758105564401","U.S. Geological Survey","NA03300901BCB  RG87","37.1327897345165","-105.946132207551","NAD83","Interpolated from map","Accurate to +/- 5 seconds","7740","1","Feet","NGVD29","Interpolated from topographic map","+/- 5. ft","14","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","021","Conejos County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=370758105564401&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","370815106011201","U.S. Geological Survey","NA03400931DDD  RG86","37.1375109478187","-106.020578589111","NAD83","Interpolated from map","Accurate to +/- 5 seconds","7828","1","Feet","NGVD29","Interpolated from topographic map","+/- 5. ft","65","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","021","Conejos County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=370815106011201&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","371045105373501","U.S. Geological Survey","CB00307436CAB","37.177042094578","-105.626097943217","NAD83","Interpolated from map","Accurate to +/- 5 seconds","7616","1","Feet","NGVD29","Interpolated from topographic map","+/- 10 ft","253","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","023","Costilla County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=371045105373501&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","371155105344001","U.S. Geological Survey","CB00307329AAD","37.1985417915379","-105.577097254485","NAD83","Interpolated from map","Accurate to +/- 5 seconds","7675","1","Feet","NGVD29","Altimeter","+/- 2 ft","150","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","023","Costilla County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=371155105344001&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","371237105303201","U.S. Geological Survey","CB00307324ACA","37.2084586818774","-105.508401557987","NAD83","Interpolated from map","Accurate to +/- 5 seconds","7789","1","Feet","NGVD29","Altimeter","+/- 2 ft","300","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","023","Costilla County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=371237105303201&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","371333105555001","U.S. Geological Survey","NA03500936DDC  RG84","37.2258432053713","-105.931133257926","NAD83","Interpolated from map","Accurate to +/- 5 seconds","7625","1","Feet","NGVD29","Interpolated from topographic map","+/- 5. ft","30","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","021","Conejos County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=371333105555001&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","371400105322801","U.S. Geological Survey","CB00307311BDB","37.2330687107312","-105.536041400026","NAD83","Interpolated from map","Accurate to +/- 5 seconds","7804","1","Feet","NGVD29","Altimeter","+/- 2 ft","205","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","023","Costilla County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=371400105322801&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","371612106023501","U.S. Geological Survey","NA03500813DCD","37.2691468120377","-106.042247690865","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","7677","1","Feet","NGVD29","Unknown","+/- 15 ft","22","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","021","Conejos County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=371612106023501&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
